id,province_id,name,slug,lat,long
1035,29,بندرعباس,bandar-abbas,27.18322160,56.26664550
1036,29,بندرلنگه,bandar-lengeh,26.55805600,54.88055600
1037,29,بیکا,bika,27.354730,57.178817
1038,29,پارسیان,parsiyan,27.215649,53.039546
1039,29,تخت,takht,27.505396,56.636152
1040,29,جناح,janah,27.026327,54.290249
1041,29,حاجی آباد,hormozgan-haji-abad,28.30916700,55.90166700
1042,29,درگهان,dargahan,26.959178,56.063854
1043,29,دهبارز,dehbarez,27.44083300,57.19250000
1044,29,رویدر,ruydar,27.467647,55.423107
1045,29,زیارتعلی,ziyaratali,27.737401,57.228319
1046,29,سردشت,hormozgan-sardasht,26.457413,57.904429
1047,29,سندرک,senderk,26.838354,57.426900
1048,29,سوزا,suza,26.780315,56.061215
1049,29,سیریک,sirik,26.521710,57.103843
1050,29,فارغان,fareghan,28.009671,56.253390
1051,29,فین,fin,27.634189,55.890369
1052,29,قشم,qeshm,26.81186730,55.89132070
1053,29,قلعه قاضی,qaleh-qazi,27.452500,56.548296
1054,29,کنگ,kang,26.602412,54.941338
1055,29,کوشکنار,kushkonar,27.251272,52.866039
1056,29,کیش,kish,26.536032,53.971636
1057,29,گوهران,gowharan,26.597996,57.894537
1058,29,میناب,minab,27.14666700,57.08000000
1059,29,هرمز,hormoz,27.087823,56.455286
1060,29,هشتبندی,hashtbandi,27.146165,57.445453
1061,30,ازندریان,azandariyan,34.506413,48.692061
1062,30,اسدآباد,asad-abad,34.78250000,48.11861100
1063,30,برزول,barzul,34.213816,48.262500
1064,30,بهار,bahar,34.90832520,48.43927290
1065,30,تویسرکان,tuyserkan,34.54805600,48.44694400
1066,30,جورقان,juraqan,34.885350,48.552543
1067,30,جوکار,jowkar,34.431089,48.686567
1068,30,دمق,damaq,35.442016,48.822951
1069,30,رزن,razan,35.3913831,49.0337393
1070,30,زنگنه,zanganeh,34.155443,49.008969
1071,30,سامن,samen,34.209548,48.703551
1072,30,سرکان,serkan,34.601761,48.447298
1073,30,شیرین سو,shirin-su,35.492743,48.451359
1074,30,صالح آباد,hamedan-saleh-abad,34.923131,48.343384
1075,30,فامنین,famenin,35.114904,48.972909
1076,30,فرسفج,farasfaj,34.486776,48.285878
1077,30,فیروزان,firuzan,34.361877,48.114452
1078,30,قروه درجزین,qorveh-dargazin,35.311947,49.100003
1079,30,قهاوند,qahavand,34.858362,49.001287
1080,30,کبودر آهنگ,kabudar-ahang,35.20833300,48.72388900
1081,30,گل تپه,gol-tappeh,35.220590,48.206055
1082,30,گیان,giyan,34.175985,48.244035
1083,30,لالجین,lalehjin,34.975709,48.474748
1084,30,مریانج,maryanaj,34.831594,48.463054
1085,30,ملایر,malayer,34.3019991,48.8145947
1086,30,نهاوند,nahavand,34.18861100,48.37694400
1087,30,همدان,hamedan,34.7988627,48.5149384
1088,31,ابرکوه,abarkuh,31.13040360,53.25037360
1089,31,احمدآباد,ahmadabad,32.360125,53.993403
1090,31,اردکان,yazd-ardakan,32.31000000,54.01750000
1091,31,اشکذر,ashkezar,32.002487,54.207294
1092,31,بافق,bafq,31.61277800,55.41055600
1093,31,بفروئیه,bafruiyeh,32.270484,53.992779
1094,31,بهاباد,behabad,31.871103,56.024265
1095,31,تفت,taft,31.754367,54.208376
1096,31,حمیدیا,hamidia,31.828818,54.396100
1097,31,خضرآباد,khezrabad,31.870824,53.955563
1098,31,دیهوک,deyhuk,33.293265,57.512870
1099,31,زارچ,zarach,31.985207,54.238472
1100,31,شاهدیه,shahediyeh,31.945107,54.281043
1101,31,طبس,yazd-tabas,33.59583300,56.92444400
1103,31,عقدا,aqda,32.444503,53.637957
1104,31,مروست,marvast,30.479449,54.210792
1105,31,مهردشت,mehrdasht,31.0223563,53.3552819
1106,31,مهریز,mehriz,31.5778134,54.4451576
1107,31,میبد,meybod,32.24872260,54.00793410
1108,31,ندوشن,nedushan,32.029986,53.549681
1109,31,نیر,yazd-nir,31.481379,54.130368
1110,31,هرات,harat,30.055385,54.371424
1111,31,یزد,yazd,31.8973804,54.3569183
1160,31,رضوانشهر,rezvanshahr,31.9967940333,54.2058563232
